date,population,admission,release
2021-02-05,120517.16696044871,2385.983942964471,2742.633718959582
2021-02-06,120459.56440667581,2685.0311651866928,1251.7837189595818
2021-02-07,121181.81185290292,1974.0311651866934,1129.2837189595818
2021-02-08,121674.55929913005,1622.0311651866934,3102.5825695342955
2021-02-09,121116.17456144912,2544.19783185336,2897.774633026358
2021-02-10,120873.94577614915,2655.545847726376,2750.9412996930255
2021-02-11,120672.58365751579,2549.5791810597093,2599.052410804136
2021-02-12,120460.4437611047,2387.8014032819315,2442.869871121596
2021-02-13,120497.56576945554,2479.9918794724076,1087.6903839421088
2021-02-14,121190.98393165252,1781.1085461390742,1163.0237172754423
2021-02-15,121409.06876051614,1381.7752128057407,1355.690383942109
2021-02-16,121539.60597033214,1487.2275937581219,2258.190383942109
2021-02-17,121269.6384182434,1985.2228318533598,2386.302065247761
2021-02-18,120984.73725189798,2137.7596538626512,2375.0484836067717
2021-02-19,120709.27481104276,2091.0860427515404,2792.5484836067717
2021-02-20,120692.47903685417,2775.752709418207,1115.9818169401049
2021-02-21,121513.92770711004,1938.3304871959847,1156.881816940105
2021-02-22,122165.37637736593,1793.9735828243893,3126.1415604474114
2021-02-23,121843.15655014028,2802.9574475074915,3161.5145763204264
2021-02-24,121584.84386577176,2904.076891951935,3194.576481082331
2021-02-25,121428.48832426048,3038.084534041029,3042.5461155015164
2021-02-26,121344.08190456408,2962.1198938249318,3058.8724673674715
2021-02-27,121274.3293310215,2989.1198938249318,1297.2570827520867
2021-02-28,122155.49983440207,2181.3698938249327,1221.1993904443943
2021-03-01,122787.67033778263,1853.3698938249322,3614.1274950195575
2021-03-02,121785.70109757336,2702.5634835685214,3106.532723777728
2021-03-03,121534.73185736421,2853.8134835685214,3264.622009492013
2021-03-04,121402.90547429785,3132.795626425664,3401.834759430866
2021-03-05,120918.14944481474,3107.6543804002267,3119.925561398506
2021-03-06,120777.3631123013,2979.3058955517427,1416.0922280651732
2021-03-07,121555.57677978787,2194.305895551743,1175.092228065173
2021-03-08,122349.79044727443,1969.3058955517427,3408.092228065173
2021-03-09,121757.17078142765,2815.472562218409,4056.184064799867
2021-03-10,121428.61999313191,3727.633276504123,2005.913231466534
2021-03-11,121449.31920483618,2023.6935242518712,3254.43288748619
2021-03-12,121232.74470646675,3035.8787972800023,2907.531125968575
2021-03-13,121223.71085850376,2898.2874014624153,1523.94193366893
2021-03-14,121920.15592872453,2215.5120038897016,1338.2801154871117
2021-03-15,122346.2440758684,1763.7015959642933,3279.4190043760013
2021-03-16,121647.7488896789,2582.7015959642936,3142.702463971961
2021-03-17,121405.9397082741,2900.893282567164,3253.8051062483837
2021-03-18,120809.0634536986,2652.8284442972113,3173.4884252878346
2021-03-19,120483.97924457758,2848.4042161668513,2939.532552459697
